month;type;pipelineId;scope;dealId;dealTitle;organization;value;fullValue;typeCount;allocationSharePct;allocationSource;labels;isMultiBusinessType
2025-06;LDC - Laudo de disponibilidade de carga;11;consultoria;423;Negócio Cond Saint Eduardo;Cond Saint Eduardo;7000;7000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2025-05;LIE - Laudo de Instalações Elétricas;11;consultoria;505;Negócio Cond. Solar das Palmeiras;Cond. Solar das Palmeiras;6750;13500;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2025-05;LDC - Laudo de disponibilidade de carga;11;consultoria;505;Negócio Cond. Solar das Palmeiras;Cond. Solar das Palmeiras;6750;13500;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2026-02;PROJETOS;11;consultoria;625;Negócio Edf. Aderbal Jurema;Edf. Aderbal Jurema;4207.5;8415;2;50;equal_label_split;"PROJETOS, PIE - Projeto infra.  Eletrocalha e Emergência";true
2026-02;PIE - Projeto infra.  Eletrocalha e Emergência;11;consultoria;625;Negócio Edf. Aderbal Jurema;Edf. Aderbal Jurema;4207.5;8415;2;50;equal_label_split;"PROJETOS, PIE - Projeto infra.  Eletrocalha e Emergência";true
2025-02;LIE - Laudo de Instalações Elétricas;11;consultoria;662;Negócio Cond. João Heráclio;Cond. João Heráclio;5400;16200;3;33.33333333333333;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga, ICV - Inspeção de carregador veicular";true
2025-02;LDC - Laudo de disponibilidade de carga;11;consultoria;662;Negócio Cond. João Heráclio;Cond. João Heráclio;5400;16200;3;33.33333333333333;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga, ICV - Inspeção de carregador veicular";true
2025-02;ICV - Inspeção de carregador veicular;11;consultoria;662;Negócio Cond. João Heráclio;Cond. João Heráclio;5400;16200;3;33.33333333333333;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga, ICV - Inspeção de carregador veicular";true
2025-12;LDC - Laudo de disponibilidade de carga;11;consultoria;665;Negócio Edf Villa Casa Forte;Edf Villa Casa Forte;5000;5000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2025-07;LDC - Laudo de disponibilidade de carga;11;consultoria;667;Negócio Edf Tignanello;Edf Tignanelo;5500;5500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2025-07;LDC - Laudo de disponibilidade de carga;11;consultoria;669;Negócio Edf Carla Dias;Edf Carla Dias;5000;5000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2025-09;LDC - Laudo de disponibilidade de carga;11;consultoria;673;Negócio Jardins do Capibaribe;Jardins do Capibaribe;9900;9900;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2025-04;LIE - Laudo de Instalações Elétricas;11;consultoria;681;Negócio Cond. Montendre;Cond. Montendre;5866.666666666667;17600;3;33.333333333333336;equal_label_split;"LIE - Laudo de Instalações Elétricas, PROJETOS, LSPDA";true
2025-04;PROJETOS;11;consultoria;681;Negócio Cond. Montendre;Cond. Montendre;5866.666666666667;17600;3;33.333333333333336;equal_label_split;"LIE - Laudo de Instalações Elétricas, PROJETOS, LSPDA";true
2025-04;LSPDA;11;consultoria;681;Negócio Cond. Montendre;Cond. Montendre;5866.666666666667;17600;3;33.333333333333336;equal_label_split;"LIE - Laudo de Instalações Elétricas, PROJETOS, LSPDA";true
2025-08;LIE - Laudo de Instalações Elétricas;11;consultoria;682;Negócio Cond. The Plaza;Cond. The Plaza;5000;10000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2025-08;LDC - Laudo de disponibilidade de carga;11;consultoria;682;Negócio Cond. The Plaza;Cond. The Plaza;5000;10000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2026-01;LIE - Laudo de Instalações Elétricas;11;consultoria;685;Negócio Edf. Ara Pacis;Edf. Ara Pacis;6500;13000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2026-01;LDC - Laudo de disponibilidade de carga;11;consultoria;685;Negócio Edf. Ara Pacis;Edf. Ara Pacis;6500;13000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2025-09;LDC - Laudo de disponibilidade de carga;11;consultoria;692;Negócio Hilson Macedo;Hilson Macedo;5300;10600;2;50;equal_label_split;"LDC - Laudo de disponibilidade de carga, ICV - Inspeção de carregador veicular";true
2025-09;ICV - Inspeção de carregador veicular;11;consultoria;692;Negócio Hilson Macedo;Hilson Macedo;5300;10600;2;50;equal_label_split;"LDC - Laudo de disponibilidade de carga, ICV - Inspeção de carregador veicular";true
2025-09;LDC - Laudo de disponibilidade de carga;11;consultoria;699;Negócio Edf Samsara;Edf Samsara;5000;5000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2025-02;LSPDA;11;consultoria;745;Le Parc;Edificio Le Parc;13800;13800;1;100;equal_label_split;LSPDA;false
2026-03;LDC - Laudo de disponibilidade de carga;11;consultoria;752;Negócio Cond. Hilson de Azevedo Mota;Cond. Hilson de Azevedo Mota;9000;9000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2025-04;PIE - Projeto infra.  Eletrocalha e Emergência;11;consultoria;770;Negócio Edf. Maria João;Pe no condominio;9500;9500;1;100;equal_label_split;PIE - Projeto infra.  Eletrocalha e Emergência;false
2025-01;LIE - Laudo de Instalações Elétricas;11;consultoria;791;Negócio Ed. Rio Araguaia;Ed. Rio Araguaia;5000;5000;1;100;equal_label_split;LIE - Laudo de Instalações Elétricas;false
